,shot_id,url
0,11695,s3://mast/level1/shots/11695.zarr
1,11696,s3://mast/level1/shots/11696.zarr
2,11697,s3://mast/level1/shots/11697.zarr
3,11698,s3://mast/level1/shots/11698.zarr
4,11699,s3://mast/level1/shots/11699.zarr
5,11700,s3://mast/level1/shots/11700.zarr
6,11701,s3://mast/level1/shots/11701.zarr
7,11702,s3://mast/level1/shots/11702.zarr
8,11703,s3://mast/level1/shots/11703.zarr
9,11704,s3://mast/level1/shots/11704.zarr
10,11705,s3://mast/level1/shots/11705.zarr
11,11707,s3://mast/level1/shots/11707.zarr
12,11708,s3://mast/level1/shots/11708.zarr
13,11709,s3://mast/level1/shots/11709.zarr
14,11712,s3://mast/level1/shots/11712.zarr
15,11715,s3://mast/level1/shots/11715.zarr
16,11716,s3://mast/level1/shots/11716.zarr
17,11717,s3://mast/level1/shots/11717.zarr
18,11718,s3://mast/level1/shots/11718.zarr
19,11719,s3://mast/level1/shots/11719.zarr
20,11720,s3://mast/level1/shots/11720.zarr
21,11721,s3://mast/level1/shots/11721.zarr
22,11722,s3://mast/level1/shots/11722.zarr
23,11723,s3://mast/level1/shots/11723.zarr
24,11724,s3://mast/level1/shots/11724.zarr
25,11725,s3://mast/level1/shots/11725.zarr
26,11726,s3://mast/level1/shots/11726.zarr
27,11727,s3://mast/level1/shots/11727.zarr
28,11728,s3://mast/level1/shots/11728.zarr
29,11729,s3://mast/level1/shots/11729.zarr
30,11730,s3://mast/level1/shots/11730.zarr
31,11731,s3://mast/level1/shots/11731.zarr
32,11732,s3://mast/level1/shots/11732.zarr
33,11733,s3://mast/level1/shots/11733.zarr
34,11734,s3://mast/level1/shots/11734.zarr
35,11735,s3://mast/level1/shots/11735.zarr
36,11736,s3://mast/level1/shots/11736.zarr
37,11737,s3://mast/level1/shots/11737.zarr
38,11923,s3://mast/level1/shots/11923.zarr
39,11738,s3://mast/level1/shots/11738.zarr
40,11739,s3://mast/level1/shots/11739.zarr
41,11740,s3://mast/level1/shots/11740.zarr
42,11741,s3://mast/level1/shots/11741.zarr
43,11742,s3://mast/level1/shots/11742.zarr
44,11743,s3://mast/level1/shots/11743.zarr
45,11744,s3://mast/level1/shots/11744.zarr
46,11746,s3://mast/level1/shots/11746.zarr
47,11747,s3://mast/level1/shots/11747.zarr
48,11748,s3://mast/level1/shots/11748.zarr
49,11749,s3://mast/level1/shots/11749.zarr
50,11750,s3://mast/level1/shots/11750.zarr
51,11751,s3://mast/level1/shots/11751.zarr
52,11752,s3://mast/level1/shots/11752.zarr
53,11753,s3://mast/level1/shots/11753.zarr
54,11754,s3://mast/level1/shots/11754.zarr
55,11755,s3://mast/level1/shots/11755.zarr
56,11756,s3://mast/level1/shots/11756.zarr
57,11757,s3://mast/level1/shots/11757.zarr
58,11758,s3://mast/level1/shots/11758.zarr
59,11759,s3://mast/level1/shots/11759.zarr
60,11760,s3://mast/level1/shots/11760.zarr
61,11761,s3://mast/level1/shots/11761.zarr
62,11762,s3://mast/level1/shots/11762.zarr
63,11763,s3://mast/level1/shots/11763.zarr
64,11764,s3://mast/level1/shots/11764.zarr
65,11765,s3://mast/level1/shots/11765.zarr
66,11766,s3://mast/level1/shots/11766.zarr
67,11767,s3://mast/level1/shots/11767.zarr
68,11768,s3://mast/level1/shots/11768.zarr
69,11769,s3://mast/level1/shots/11769.zarr
70,11770,s3://mast/level1/shots/11770.zarr
71,11771,s3://mast/level1/shots/11771.zarr
72,11772,s3://mast/level1/shots/11772.zarr
73,11773,s3://mast/level1/shots/11773.zarr
74,11774,s3://mast/level1/shots/11774.zarr
75,11775,s3://mast/level1/shots/11775.zarr
76,11776,s3://mast/level1/shots/11776.zarr
77,11777,s3://mast/level1/shots/11777.zarr
78,11779,s3://mast/level1/shots/11779.zarr
79,11780,s3://mast/level1/shots/11780.zarr
80,11781,s3://mast/level1/shots/11781.zarr
81,11782,s3://mast/level1/shots/11782.zarr
82,11783,s3://mast/level1/shots/11783.zarr
83,11784,s3://mast/level1/shots/11784.zarr
84,11785,s3://mast/level1/shots/11785.zarr
85,11786,s3://mast/level1/shots/11786.zarr
86,11787,s3://mast/level1/shots/11787.zarr
87,11788,s3://mast/level1/shots/11788.zarr
88,11789,s3://mast/level1/shots/11789.zarr
89,11790,s3://mast/level1/shots/11790.zarr
90,11791,s3://mast/level1/shots/11791.zarr
91,11794,s3://mast/level1/shots/11794.zarr
92,11795,s3://mast/level1/shots/11795.zarr
93,11796,s3://mast/level1/shots/11796.zarr
94,11797,s3://mast/level1/shots/11797.zarr
95,11798,s3://mast/level1/shots/11798.zarr
96,11799,s3://mast/level1/shots/11799.zarr
97,11800,s3://mast/level1/shots/11800.zarr
98,11802,s3://mast/level1/shots/11802.zarr
99,11804,s3://mast/level1/shots/11804.zarr
100,11805,s3://mast/level1/shots/11805.zarr
101,11806,s3://mast/level1/shots/11806.zarr
102,11807,s3://mast/level1/shots/11807.zarr
103,11808,s3://mast/level1/shots/11808.zarr
104,11809,s3://mast/level1/shots/11809.zarr
105,11810,s3://mast/level1/shots/11810.zarr
106,11811,s3://mast/level1/shots/11811.zarr
107,11812,s3://mast/level1/shots/11812.zarr
108,11813,s3://mast/level1/shots/11813.zarr
109,11814,s3://mast/level1/shots/11814.zarr
110,11815,s3://mast/level1/shots/11815.zarr
111,11816,s3://mast/level1/shots/11816.zarr
112,11817,s3://mast/level1/shots/11817.zarr
113,11818,s3://mast/level1/shots/11818.zarr
114,11819,s3://mast/level1/shots/11819.zarr
115,11820,s3://mast/level1/shots/11820.zarr
116,11821,s3://mast/level1/shots/11821.zarr
117,11822,s3://mast/level1/shots/11822.zarr
118,11823,s3://mast/level1/shots/11823.zarr
119,11824,s3://mast/level1/shots/11824.zarr
120,11825,s3://mast/level1/shots/11825.zarr
121,11826,s3://mast/level1/shots/11826.zarr
122,11827,s3://mast/level1/shots/11827.zarr
123,11828,s3://mast/level1/shots/11828.zarr
124,11829,s3://mast/level1/shots/11829.zarr
125,11830,s3://mast/level1/shots/11830.zarr
126,11831,s3://mast/level1/shots/11831.zarr
127,11832,s3://mast/level1/shots/11832.zarr
128,11833,s3://mast/level1/shots/11833.zarr
129,11834,s3://mast/level1/shots/11834.zarr
130,11835,s3://mast/level1/shots/11835.zarr
131,11836,s3://mast/level1/shots/11836.zarr
132,11837,s3://mast/level1/shots/11837.zarr
133,11838,s3://mast/level1/shots/11838.zarr
134,11840,s3://mast/level1/shots/11840.zarr
135,11841,s3://mast/level1/shots/11841.zarr
136,11842,s3://mast/level1/shots/11842.zarr
137,11843,s3://mast/level1/shots/11843.zarr
138,11844,s3://mast/level1/shots/11844.zarr
139,11846,s3://mast/level1/shots/11846.zarr
140,11847,s3://mast/level1/shots/11847.zarr
141,11848,s3://mast/level1/shots/11848.zarr
142,11849,s3://mast/level1/shots/11849.zarr
143,11850,s3://mast/level1/shots/11850.zarr
144,11851,s3://mast/level1/shots/11851.zarr
145,11852,s3://mast/level1/shots/11852.zarr
146,11853,s3://mast/level1/shots/11853.zarr
147,11855,s3://mast/level1/shots/11855.zarr
148,11856,s3://mast/level1/shots/11856.zarr
149,11857,s3://mast/level1/shots/11857.zarr
150,11859,s3://mast/level1/shots/11859.zarr
151,11860,s3://mast/level1/shots/11860.zarr
152,11862,s3://mast/level1/shots/11862.zarr
153,11864,s3://mast/level1/shots/11864.zarr
154,11865,s3://mast/level1/shots/11865.zarr
155,11866,s3://mast/level1/shots/11866.zarr
156,11867,s3://mast/level1/shots/11867.zarr
157,11868,s3://mast/level1/shots/11868.zarr
158,11869,s3://mast/level1/shots/11869.zarr
159,11870,s3://mast/level1/shots/11870.zarr
160,11871,s3://mast/level1/shots/11871.zarr
161,11872,s3://mast/level1/shots/11872.zarr
162,11873,s3://mast/level1/shots/11873.zarr
163,11874,s3://mast/level1/shots/11874.zarr
164,11876,s3://mast/level1/shots/11876.zarr
165,11877,s3://mast/level1/shots/11877.zarr
166,11878,s3://mast/level1/shots/11878.zarr
167,11879,s3://mast/level1/shots/11879.zarr
168,11880,s3://mast/level1/shots/11880.zarr
169,11882,s3://mast/level1/shots/11882.zarr
170,11883,s3://mast/level1/shots/11883.zarr
171,11884,s3://mast/level1/shots/11884.zarr
172,11885,s3://mast/level1/shots/11885.zarr
173,11887,s3://mast/level1/shots/11887.zarr
174,11888,s3://mast/level1/shots/11888.zarr
175,11922,s3://mast/level1/shots/11922.zarr
176,11889,s3://mast/level1/shots/11889.zarr
177,11890,s3://mast/level1/shots/11890.zarr
178,11891,s3://mast/level1/shots/11891.zarr
179,11892,s3://mast/level1/shots/11892.zarr
180,11893,s3://mast/level1/shots/11893.zarr
181,11894,s3://mast/level1/shots/11894.zarr
182,11895,s3://mast/level1/shots/11895.zarr
183,11896,s3://mast/level1/shots/11896.zarr
184,11897,s3://mast/level1/shots/11897.zarr
185,11898,s3://mast/level1/shots/11898.zarr
186,11899,s3://mast/level1/shots/11899.zarr
187,11901,s3://mast/level1/shots/11901.zarr
188,11902,s3://mast/level1/shots/11902.zarr
189,11903,s3://mast/level1/shots/11903.zarr
190,11905,s3://mast/level1/shots/11905.zarr
191,11906,s3://mast/level1/shots/11906.zarr
192,11907,s3://mast/level1/shots/11907.zarr
193,11908,s3://mast/level1/shots/11908.zarr
194,11909,s3://mast/level1/shots/11909.zarr
195,11910,s3://mast/level1/shots/11910.zarr
196,11911,s3://mast/level1/shots/11911.zarr
197,11912,s3://mast/level1/shots/11912.zarr
198,11913,s3://mast/level1/shots/11913.zarr
199,11914,s3://mast/level1/shots/11914.zarr
200,11915,s3://mast/level1/shots/11915.zarr
201,11916,s3://mast/level1/shots/11916.zarr
202,11917,s3://mast/level1/shots/11917.zarr
203,11918,s3://mast/level1/shots/11918.zarr
204,11919,s3://mast/level1/shots/11919.zarr
205,11920,s3://mast/level1/shots/11920.zarr
206,11921,s3://mast/level1/shots/11921.zarr
207,11924,s3://mast/level1/shots/11924.zarr
208,11925,s3://mast/level1/shots/11925.zarr
209,11926,s3://mast/level1/shots/11926.zarr
210,11927,s3://mast/level1/shots/11927.zarr
211,11928,s3://mast/level1/shots/11928.zarr
212,11929,s3://mast/level1/shots/11929.zarr
213,11930,s3://mast/level1/shots/11930.zarr
214,11931,s3://mast/level1/shots/11931.zarr
215,11932,s3://mast/level1/shots/11932.zarr
216,11933,s3://mast/level1/shots/11933.zarr
217,11934,s3://mast/level1/shots/11934.zarr
218,11935,s3://mast/level1/shots/11935.zarr
219,11936,s3://mast/level1/shots/11936.zarr
220,11937,s3://mast/level1/shots/11937.zarr
221,11938,s3://mast/level1/shots/11938.zarr
222,11939,s3://mast/level1/shots/11939.zarr
223,11940,s3://mast/level1/shots/11940.zarr
224,11941,s3://mast/level1/shots/11941.zarr
225,11942,s3://mast/level1/shots/11942.zarr
226,11943,s3://mast/level1/shots/11943.zarr
227,11944,s3://mast/level1/shots/11944.zarr
228,11945,s3://mast/level1/shots/11945.zarr
229,11946,s3://mast/level1/shots/11946.zarr
230,11948,s3://mast/level1/shots/11948.zarr
231,11949,s3://mast/level1/shots/11949.zarr
232,11950,s3://mast/level1/shots/11950.zarr
233,11951,s3://mast/level1/shots/11951.zarr
234,11952,s3://mast/level1/shots/11952.zarr
235,11953,s3://mast/level1/shots/11953.zarr
236,11954,s3://mast/level1/shots/11954.zarr
237,11955,s3://mast/level1/shots/11955.zarr
238,11956,s3://mast/level1/shots/11956.zarr
239,11957,s3://mast/level1/shots/11957.zarr
240,12174,s3://mast/level1/shots/12174.zarr
241,11958,s3://mast/level1/shots/11958.zarr
242,11991,s3://mast/level1/shots/11991.zarr
243,11992,s3://mast/level1/shots/11992.zarr
244,11993,s3://mast/level1/shots/11993.zarr
245,11996,s3://mast/level1/shots/11996.zarr
246,11998,s3://mast/level1/shots/11998.zarr
247,11999,s3://mast/level1/shots/11999.zarr
248,12000,s3://mast/level1/shots/12000.zarr
249,12001,s3://mast/level1/shots/12001.zarr
250,12003,s3://mast/level1/shots/12003.zarr
251,12004,s3://mast/level1/shots/12004.zarr
252,12006,s3://mast/level1/shots/12006.zarr
253,12007,s3://mast/level1/shots/12007.zarr
254,12008,s3://mast/level1/shots/12008.zarr
255,12009,s3://mast/level1/shots/12009.zarr
256,12010,s3://mast/level1/shots/12010.zarr
257,12011,s3://mast/level1/shots/12011.zarr
258,12012,s3://mast/level1/shots/12012.zarr
259,12013,s3://mast/level1/shots/12013.zarr
260,12014,s3://mast/level1/shots/12014.zarr
261,12016,s3://mast/level1/shots/12016.zarr
262,12017,s3://mast/level1/shots/12017.zarr
263,12018,s3://mast/level1/shots/12018.zarr
264,12020,s3://mast/level1/shots/12020.zarr
265,12021,s3://mast/level1/shots/12021.zarr
266,12022,s3://mast/level1/shots/12022.zarr
267,12023,s3://mast/level1/shots/12023.zarr
268,12024,s3://mast/level1/shots/12024.zarr
269,12025,s3://mast/level1/shots/12025.zarr
270,12027,s3://mast/level1/shots/12027.zarr
271,12028,s3://mast/level1/shots/12028.zarr
272,12029,s3://mast/level1/shots/12029.zarr
273,12030,s3://mast/level1/shots/12030.zarr
274,12031,s3://mast/level1/shots/12031.zarr
275,12032,s3://mast/level1/shots/12032.zarr
276,12033,s3://mast/level1/shots/12033.zarr
277,12034,s3://mast/level1/shots/12034.zarr
278,12035,s3://mast/level1/shots/12035.zarr
279,12036,s3://mast/level1/shots/12036.zarr
280,12037,s3://mast/level1/shots/12037.zarr
281,12038,s3://mast/level1/shots/12038.zarr
282,12039,s3://mast/level1/shots/12039.zarr
283,12043,s3://mast/level1/shots/12043.zarr
284,12044,s3://mast/level1/shots/12044.zarr
285,12045,s3://mast/level1/shots/12045.zarr
286,12046,s3://mast/level1/shots/12046.zarr
287,12047,s3://mast/level1/shots/12047.zarr
288,12048,s3://mast/level1/shots/12048.zarr
289,12049,s3://mast/level1/shots/12049.zarr
290,12050,s3://mast/level1/shots/12050.zarr
291,12051,s3://mast/level1/shots/12051.zarr
292,12052,s3://mast/level1/shots/12052.zarr
293,12053,s3://mast/level1/shots/12053.zarr
294,12054,s3://mast/level1/shots/12054.zarr
295,12055,s3://mast/level1/shots/12055.zarr
296,12056,s3://mast/level1/shots/12056.zarr
297,12057,s3://mast/level1/shots/12057.zarr
298,12058,s3://mast/level1/shots/12058.zarr
299,12060,s3://mast/level1/shots/12060.zarr
300,12061,s3://mast/level1/shots/12061.zarr
301,12062,s3://mast/level1/shots/12062.zarr
302,12063,s3://mast/level1/shots/12063.zarr
303,12065,s3://mast/level1/shots/12065.zarr
304,12066,s3://mast/level1/shots/12066.zarr
305,12067,s3://mast/level1/shots/12067.zarr
306,12069,s3://mast/level1/shots/12069.zarr
307,12070,s3://mast/level1/shots/12070.zarr
308,12071,s3://mast/level1/shots/12071.zarr
309,12072,s3://mast/level1/shots/12072.zarr
310,12073,s3://mast/level1/shots/12073.zarr
311,12074,s3://mast/level1/shots/12074.zarr
312,12075,s3://mast/level1/shots/12075.zarr
313,12076,s3://mast/level1/shots/12076.zarr
314,12077,s3://mast/level1/shots/12077.zarr
315,12078,s3://mast/level1/shots/12078.zarr
316,12079,s3://mast/level1/shots/12079.zarr
317,12080,s3://mast/level1/shots/12080.zarr
318,12081,s3://mast/level1/shots/12081.zarr
319,12082,s3://mast/level1/shots/12082.zarr
320,12083,s3://mast/level1/shots/12083.zarr
321,12084,s3://mast/level1/shots/12084.zarr
322,12085,s3://mast/level1/shots/12085.zarr
323,12087,s3://mast/level1/shots/12087.zarr
324,12088,s3://mast/level1/shots/12088.zarr
325,12089,s3://mast/level1/shots/12089.zarr
326,12090,s3://mast/level1/shots/12090.zarr
327,12091,s3://mast/level1/shots/12091.zarr
328,12092,s3://mast/level1/shots/12092.zarr
329,12093,s3://mast/level1/shots/12093.zarr
330,12094,s3://mast/level1/shots/12094.zarr
331,12095,s3://mast/level1/shots/12095.zarr
332,12096,s3://mast/level1/shots/12096.zarr
333,12173,s3://mast/level1/shots/12173.zarr
334,12097,s3://mast/level1/shots/12097.zarr
335,12098,s3://mast/level1/shots/12098.zarr
336,12099,s3://mast/level1/shots/12099.zarr
337,12100,s3://mast/level1/shots/12100.zarr
338,12101,s3://mast/level1/shots/12101.zarr
339,12102,s3://mast/level1/shots/12102.zarr
340,12106,s3://mast/level1/shots/12106.zarr
341,12107,s3://mast/level1/shots/12107.zarr
342,12108,s3://mast/level1/shots/12108.zarr
343,12109,s3://mast/level1/shots/12109.zarr
344,12110,s3://mast/level1/shots/12110.zarr
345,12111,s3://mast/level1/shots/12111.zarr
346,12112,s3://mast/level1/shots/12112.zarr
347,12113,s3://mast/level1/shots/12113.zarr
348,12114,s3://mast/level1/shots/12114.zarr
349,12115,s3://mast/level1/shots/12115.zarr
350,12116,s3://mast/level1/shots/12116.zarr
351,12117,s3://mast/level1/shots/12117.zarr
352,12118,s3://mast/level1/shots/12118.zarr
353,12119,s3://mast/level1/shots/12119.zarr
354,12120,s3://mast/level1/shots/12120.zarr
355,12121,s3://mast/level1/shots/12121.zarr
356,12122,s3://mast/level1/shots/12122.zarr
357,12123,s3://mast/level1/shots/12123.zarr
358,12124,s3://mast/level1/shots/12124.zarr
359,12125,s3://mast/level1/shots/12125.zarr
360,12126,s3://mast/level1/shots/12126.zarr
361,12127,s3://mast/level1/shots/12127.zarr
362,12128,s3://mast/level1/shots/12128.zarr
363,12129,s3://mast/level1/shots/12129.zarr
364,12130,s3://mast/level1/shots/12130.zarr
365,12131,s3://mast/level1/shots/12131.zarr
366,12132,s3://mast/level1/shots/12132.zarr
367,12133,s3://mast/level1/shots/12133.zarr
368,12134,s3://mast/level1/shots/12134.zarr
369,12135,s3://mast/level1/shots/12135.zarr
370,12136,s3://mast/level1/shots/12136.zarr
371,12137,s3://mast/level1/shots/12137.zarr
372,12138,s3://mast/level1/shots/12138.zarr
373,12139,s3://mast/level1/shots/12139.zarr
374,12140,s3://mast/level1/shots/12140.zarr
375,12141,s3://mast/level1/shots/12141.zarr
376,12142,s3://mast/level1/shots/12142.zarr
377,12143,s3://mast/level1/shots/12143.zarr
378,12144,s3://mast/level1/shots/12144.zarr
379,12145,s3://mast/level1/shots/12145.zarr
380,12146,s3://mast/level1/shots/12146.zarr
381,12147,s3://mast/level1/shots/12147.zarr
382,12148,s3://mast/level1/shots/12148.zarr
383,12150,s3://mast/level1/shots/12150.zarr
384,12151,s3://mast/level1/shots/12151.zarr
385,12152,s3://mast/level1/shots/12152.zarr
386,12153,s3://mast/level1/shots/12153.zarr
387,12154,s3://mast/level1/shots/12154.zarr
388,12158,s3://mast/level1/shots/12158.zarr
389,12159,s3://mast/level1/shots/12159.zarr
390,12160,s3://mast/level1/shots/12160.zarr
391,12161,s3://mast/level1/shots/12161.zarr
392,12162,s3://mast/level1/shots/12162.zarr
393,12163,s3://mast/level1/shots/12163.zarr
394,12164,s3://mast/level1/shots/12164.zarr
395,12165,s3://mast/level1/shots/12165.zarr
396,12166,s3://mast/level1/shots/12166.zarr
397,12167,s3://mast/level1/shots/12167.zarr
398,12168,s3://mast/level1/shots/12168.zarr
399,12169,s3://mast/level1/shots/12169.zarr
400,12170,s3://mast/level1/shots/12170.zarr
401,12171,s3://mast/level1/shots/12171.zarr
402,12172,s3://mast/level1/shots/12172.zarr
403,12175,s3://mast/level1/shots/12175.zarr
404,12177,s3://mast/level1/shots/12177.zarr
405,12178,s3://mast/level1/shots/12178.zarr
406,12179,s3://mast/level1/shots/12179.zarr
407,12180,s3://mast/level1/shots/12180.zarr
408,12181,s3://mast/level1/shots/12181.zarr
409,12182,s3://mast/level1/shots/12182.zarr
410,12183,s3://mast/level1/shots/12183.zarr
411,12184,s3://mast/level1/shots/12184.zarr
412,12185,s3://mast/level1/shots/12185.zarr
413,12186,s3://mast/level1/shots/12186.zarr
414,12188,s3://mast/level1/shots/12188.zarr
415,12189,s3://mast/level1/shots/12189.zarr
416,12190,s3://mast/level1/shots/12190.zarr
417,12191,s3://mast/level1/shots/12191.zarr
418,12192,s3://mast/level1/shots/12192.zarr
419,12193,s3://mast/level1/shots/12193.zarr
420,12194,s3://mast/level1/shots/12194.zarr
421,12195,s3://mast/level1/shots/12195.zarr
422,12196,s3://mast/level1/shots/12196.zarr
423,12198,s3://mast/level1/shots/12198.zarr
424,12199,s3://mast/level1/shots/12199.zarr
425,12200,s3://mast/level1/shots/12200.zarr
426,12201,s3://mast/level1/shots/12201.zarr
427,12202,s3://mast/level1/shots/12202.zarr
428,12203,s3://mast/level1/shots/12203.zarr
429,12204,s3://mast/level1/shots/12204.zarr
430,12208,s3://mast/level1/shots/12208.zarr
431,12209,s3://mast/level1/shots/12209.zarr
432,12210,s3://mast/level1/shots/12210.zarr
433,12211,s3://mast/level1/shots/12211.zarr
434,12212,s3://mast/level1/shots/12212.zarr
435,12213,s3://mast/level1/shots/12213.zarr
436,12214,s3://mast/level1/shots/12214.zarr
437,12215,s3://mast/level1/shots/12215.zarr
438,12216,s3://mast/level1/shots/12216.zarr
439,12218,s3://mast/level1/shots/12218.zarr
440,12219,s3://mast/level1/shots/12219.zarr
441,12220,s3://mast/level1/shots/12220.zarr
442,12221,s3://mast/level1/shots/12221.zarr
443,12223,s3://mast/level1/shots/12223.zarr
444,12224,s3://mast/level1/shots/12224.zarr
445,12228,s3://mast/level1/shots/12228.zarr
446,12229,s3://mast/level1/shots/12229.zarr
447,12230,s3://mast/level1/shots/12230.zarr
448,12231,s3://mast/level1/shots/12231.zarr
449,12232,s3://mast/level1/shots/12232.zarr
450,12233,s3://mast/level1/shots/12233.zarr
451,12234,s3://mast/level1/shots/12234.zarr
452,12235,s3://mast/level1/shots/12235.zarr
453,12236,s3://mast/level1/shots/12236.zarr
454,12237,s3://mast/level1/shots/12237.zarr
455,12239,s3://mast/level1/shots/12239.zarr
456,12240,s3://mast/level1/shots/12240.zarr
457,12241,s3://mast/level1/shots/12241.zarr
458,12242,s3://mast/level1/shots/12242.zarr
459,12243,s3://mast/level1/shots/12243.zarr
460,12244,s3://mast/level1/shots/12244.zarr
461,12245,s3://mast/level1/shots/12245.zarr
462,12246,s3://mast/level1/shots/12246.zarr
463,12247,s3://mast/level1/shots/12247.zarr
464,12248,s3://mast/level1/shots/12248.zarr
465,12250,s3://mast/level1/shots/12250.zarr
466,12251,s3://mast/level1/shots/12251.zarr
467,12252,s3://mast/level1/shots/12252.zarr
468,12253,s3://mast/level1/shots/12253.zarr
469,12254,s3://mast/level1/shots/12254.zarr
470,12255,s3://mast/level1/shots/12255.zarr
471,12256,s3://mast/level1/shots/12256.zarr
472,12257,s3://mast/level1/shots/12257.zarr
473,12258,s3://mast/level1/shots/12258.zarr
474,12259,s3://mast/level1/shots/12259.zarr
475,12260,s3://mast/level1/shots/12260.zarr
476,12261,s3://mast/level1/shots/12261.zarr
477,12262,s3://mast/level1/shots/12262.zarr
478,12263,s3://mast/level1/shots/12263.zarr
479,12264,s3://mast/level1/shots/12264.zarr
480,12266,s3://mast/level1/shots/12266.zarr
481,12267,s3://mast/level1/shots/12267.zarr
482,12268,s3://mast/level1/shots/12268.zarr
483,12269,s3://mast/level1/shots/12269.zarr
484,12270,s3://mast/level1/shots/12270.zarr
485,12272,s3://mast/level1/shots/12272.zarr
486,12273,s3://mast/level1/shots/12273.zarr
487,12274,s3://mast/level1/shots/12274.zarr
488,12275,s3://mast/level1/shots/12275.zarr
489,12277,s3://mast/level1/shots/12277.zarr
490,12278,s3://mast/level1/shots/12278.zarr
491,12279,s3://mast/level1/shots/12279.zarr
492,12280,s3://mast/level1/shots/12280.zarr
493,12281,s3://mast/level1/shots/12281.zarr
494,12282,s3://mast/level1/shots/12282.zarr
495,12283,s3://mast/level1/shots/12283.zarr
496,12284,s3://mast/level1/shots/12284.zarr
497,12285,s3://mast/level1/shots/12285.zarr
498,12286,s3://mast/level1/shots/12286.zarr
499,12287,s3://mast/level1/shots/12287.zarr
500,12288,s3://mast/level1/shots/12288.zarr
501,12289,s3://mast/level1/shots/12289.zarr
502,12290,s3://mast/level1/shots/12290.zarr
503,12291,s3://mast/level1/shots/12291.zarr
504,12292,s3://mast/level1/shots/12292.zarr
505,12293,s3://mast/level1/shots/12293.zarr
506,12294,s3://mast/level1/shots/12294.zarr
507,12296,s3://mast/level1/shots/12296.zarr
508,12298,s3://mast/level1/shots/12298.zarr
509,12299,s3://mast/level1/shots/12299.zarr
510,12300,s3://mast/level1/shots/12300.zarr
511,12301,s3://mast/level1/shots/12301.zarr
512,12302,s3://mast/level1/shots/12302.zarr
513,12303,s3://mast/level1/shots/12303.zarr
514,12304,s3://mast/level1/shots/12304.zarr
515,12305,s3://mast/level1/shots/12305.zarr
516,12306,s3://mast/level1/shots/12306.zarr
517,12307,s3://mast/level1/shots/12307.zarr
518,12308,s3://mast/level1/shots/12308.zarr
519,12309,s3://mast/level1/shots/12309.zarr
520,12311,s3://mast/level1/shots/12311.zarr
521,12312,s3://mast/level1/shots/12312.zarr
522,12313,s3://mast/level1/shots/12313.zarr
523,12314,s3://mast/level1/shots/12314.zarr
524,12315,s3://mast/level1/shots/12315.zarr
525,12316,s3://mast/level1/shots/12316.zarr
526,12317,s3://mast/level1/shots/12317.zarr
527,12318,s3://mast/level1/shots/12318.zarr
528,12320,s3://mast/level1/shots/12320.zarr
529,12321,s3://mast/level1/shots/12321.zarr
530,12322,s3://mast/level1/shots/12322.zarr
531,12323,s3://mast/level1/shots/12323.zarr
532,12324,s3://mast/level1/shots/12324.zarr
533,12325,s3://mast/level1/shots/12325.zarr
534,12326,s3://mast/level1/shots/12326.zarr
535,12327,s3://mast/level1/shots/12327.zarr
536,12328,s3://mast/level1/shots/12328.zarr
537,12329,s3://mast/level1/shots/12329.zarr
538,12330,s3://mast/level1/shots/12330.zarr
539,12331,s3://mast/level1/shots/12331.zarr
540,12334,s3://mast/level1/shots/12334.zarr
541,12335,s3://mast/level1/shots/12335.zarr
542,12336,s3://mast/level1/shots/12336.zarr
543,12337,s3://mast/level1/shots/12337.zarr
544,12338,s3://mast/level1/shots/12338.zarr
545,12339,s3://mast/level1/shots/12339.zarr
546,12340,s3://mast/level1/shots/12340.zarr
547,12341,s3://mast/level1/shots/12341.zarr
548,12342,s3://mast/level1/shots/12342.zarr
549,12343,s3://mast/level1/shots/12343.zarr
550,12344,s3://mast/level1/shots/12344.zarr
551,12347,s3://mast/level1/shots/12347.zarr
552,12350,s3://mast/level1/shots/12350.zarr
553,12351,s3://mast/level1/shots/12351.zarr
554,12352,s3://mast/level1/shots/12352.zarr
555,12353,s3://mast/level1/shots/12353.zarr
556,12354,s3://mast/level1/shots/12354.zarr
557,12355,s3://mast/level1/shots/12355.zarr
558,12356,s3://mast/level1/shots/12356.zarr
559,12357,s3://mast/level1/shots/12357.zarr
560,12358,s3://mast/level1/shots/12358.zarr
561,12359,s3://mast/level1/shots/12359.zarr
562,12360,s3://mast/level1/shots/12360.zarr
563,12361,s3://mast/level1/shots/12361.zarr
564,12362,s3://mast/level1/shots/12362.zarr
565,12363,s3://mast/level1/shots/12363.zarr
566,12364,s3://mast/level1/shots/12364.zarr
567,12365,s3://mast/level1/shots/12365.zarr
568,12366,s3://mast/level1/shots/12366.zarr
569,12368,s3://mast/level1/shots/12368.zarr
570,12369,s3://mast/level1/shots/12369.zarr
571,12370,s3://mast/level1/shots/12370.zarr
572,12371,s3://mast/level1/shots/12371.zarr
573,12372,s3://mast/level1/shots/12372.zarr
574,12373,s3://mast/level1/shots/12373.zarr
575,12375,s3://mast/level1/shots/12375.zarr
576,12376,s3://mast/level1/shots/12376.zarr
577,12378,s3://mast/level1/shots/12378.zarr
578,12379,s3://mast/level1/shots/12379.zarr
579,12382,s3://mast/level1/shots/12382.zarr
580,12384,s3://mast/level1/shots/12384.zarr
581,12385,s3://mast/level1/shots/12385.zarr
582,12386,s3://mast/level1/shots/12386.zarr
